Id,description,address,property_type,price,size,bedrooms,bathrooms,parking_spaces,contract_type,latitude,longitude
1644,"SCRN 714/715 Bloco C, ASA NORTE, BRASILIA",,apartamento,290000.0,36.0,1.0,,,venda,-15.745535,-47.8984467
9653,"Quadra 1 Comércio Local s/n, SETOR NORTE, GAMA",,casa,400000.0,275.0,3.0,,3.0,venda,-15.7786532,-47.99423849999999
4904,"Quadra 300 Conjunto 25, RECANTO DAS EMAS, RECANTO DAS EMAS",,casa,549000.0,300.0,8.0,,3.0,venda,-15.9077787,-48.0788322
2632,"ADE 600 Conjunto 08, RECANTO DAS EMAS, RECANTO DAS EMAS",,apartamento,400000.0,40.0,5.0,,,venda,-15.8699215,-48.061584
108,"SHCGN 707 Bloco C, ASA NORTE, BRASILIA",,apartamento,563000.0,65.0,2.0,,,venda,-15.7677493,-47.8913982
10507,"QNL 8 Bloco B, TAGUATINGA NORTE, TAGUATINGA",,casa,415000.0,120.0,3.0,,2.0,venda,-15.8241779,-48.0775273
368,"AC 02, RIACHO FUNDO, RIACHO FUNDO",,apartamento,439000.0,70.0,3.0,,1.0,venda,-15.8836105,-48.01341499999999
4411,"Rua 5A, METROPOLITANA, NUCLEO BANDEIRANTE",,casa,820000.0,150.0,3.0,,4.0,venda,-15.8774188,-47.97383480000001
417,"QRSW 1, SUDOESTE, BRASILIA",,apartamento,620000.0,60.0,2.0,,,venda,-15.7946479,-47.9314057
2421,"QE 40 Conjunto A, GUARA II, GUARA",,apartamento,115000.0,43.0,1.0,,,venda,-15.8403652,-47.9862547
730,"QI 23 Lote 9/11, GUARA II, GUARA",,apartamento,330000.0,58.0,3.0,,,venda,-15.8295193,-47.98225799999999
9002,"QNM 25 Conjunto C, CEILANDIA SUL, CEILANDIA",,casa,320000.0,250.0,3.0,,,venda,-15.83559,-48.0926176
3612,"Quadra 1 Área Especial 1, PARANOA, PARANOA",,apartamento,130000.0,52.0,2.0,,1.0,venda,-15.818646,-48.06259679999999
11941,"QNF 6, TAGUATINGA NORTE, TAGUATINGA",,lote,500000.0,340.0,,,,venda,-15.8016557,-48.0586873
4348,"SETOR DE MANSOES IAPI, GUARA II, GUARA",,casa,600000.0,150.0,3.0,,2.0,venda,-15.8575784,-47.9715386
7646,"QR 114 Conjunto 3, SAMAMBAIA SUL, SAMAMBAIA",,casa,420000.0,250.0,4.0,,2.0,venda,-15.8699611,-48.0689954
6388,"QNP 32 Conjunto X, CEILANDIA SUL, CEILANDIA",,casa,395000.0,250.0,3.0,,2.0,venda,-15.8333512,-48.1032767
6416,"SETOR HABITACIONAL POR DO SOL, CEILANDIA NORTE, CEILANDIA",,casa,299000.0,237.0,3.0,,5.0,venda,-15.8051898,-48.11841949999999
2389,"QBR 6 Bloco C, RESIDENCIAL SANTOS DUMONT, SANTA MARIA",,apartamento,250000.0,70.0,2.0,,,venda,-15.8271753,-47.9101552
12609,"Alphaville Residencial 1 Quadra E, ALPHAVILLE BRASILIA, ALPHAVILLE",,lote,350000.0,555.0,,,,venda,-15.7975608,-47.8919122
3679,"Quadra 35, VILA SAO JOSE, SAO SEBASTIAO",,kitnet,250000.0,160.0,1.0,,,venda,-15.6602602,-48.1964785
10200,"QR 103 Conjunto C, SANTA MARIA, SANTA MARIA",,casa,350000.0,130.0,3.0,,2.0,venda,-16.0374798,-48.0351115
10982,"QNO 13 Conjunto I, CEILANDIA NORTE, CEILANDIA",,casa,320000.0,140.0,3.0,,2.0,venda,-15.7927846,-48.1281066
13661,"Alphaville Residencial 1 Quadra AC, ALPHAVILLE BRASILIA, ALPHAVILLE",,lote,384780.0,583.0,,,,venda,-15.7975154,-47.89188739999999
7607,"Quadra 308 Conjunto 1, RECANTO DAS EMAS, RECANTO DAS EMAS",,casa,450000.0,150.0,4.0,,6.0,venda,-15.9212524,-48.10296229999999
511,"Condomínio Jardim Botânico VI, JARDIM BOTANICO, BRASILIA",,apartamento,335000.0,76.0,2.0,,,venda,-15.8828744,-47.8062728
701,"EPTG EQ 2/3, QUADRAS ECONOMICAS LUCIO COSTA, GUARA",,apartamento,360000.0,60.0,2.0,,2.0,venda,-15.8105613,-47.9887535
10009,"QR 601 Conjunto 7, SAMAMBAIA NORTE, SAMAMBAIA",,casa,790000.0,311.0,4.0,,5.0,venda,-15.8643047,-48.0949582
11328,"Rua 12 Chacará 148, VICENTE PIRES, VICENTE PIRES",,casa,840000.0,800.0,4.0,,2.0,venda,-15.7945613,-48.0355617
2629,"Quadra 308, RECANTO DAS EMAS, RECANTO DAS EMAS",,apartamento,549999.0,300.0,10.0,,4.0,venda,-15.9212524,-48.10296229999999
9333,"QR 516 Conjunto 6, SAMAMBAIA SUL, SAMAMBAIA",,casa,390000.0,76.0,3.0,,3.0,venda,-15.8784406,-48.0629172
1278,"Quadra A, GRANJA DO TORTO, BRASILIA",,apartamento,320000.0,84.0,2.0,,,venda,-15.7080557,-47.914336
5408,"Condomínio Ouro Vermelho II, JARDIM BOTANICO, BRASILIA",,casa,630000.0,149.0,3.0,,1.0,venda,-15.8829437,-47.7649921
2031,"QNM 12 Via NM 12B, CEILANDIA NORTE, CEILANDIA",,apartamento,115000.0,34.0,2.0,,1.0,venda,-15.8121492,-48.105491
8166,"ES 2A, SETOR DE MANSOES DE SOBRADINHO, SOBRADINHO",,casa,380000.0,150.0,3.0,,2.0,venda,-15.6320502,-47.8390837
40,"Alameda Gravatá Quadra 301 Conjunto 12, NORTE, AGUAS CLARAS",,apartamento,589000.0,71.0,3.0,,2.0,venda,-15.8293442,-48.0146122
1892,"SHCES Quadra 1307, NOVO, CRUZEIRO",,apartamento,620000.0,66.0,3.0,,,venda,-15.794237,-47.9353154
4343,"Quadra 24, SETOR RESIDENCIAL LESTE, PLANALTINA",,casa,465000.0,160.0,2.0,,2.0,venda,-15.6173967,-47.6345906
5829,"QN 7 Conjunto 18, RIACHO FUNDO, RIACHO FUNDO",,casa,750000.0,265.0,3.0,,4.0,venda,-15.881784,-48.0204203
12123,"Residencial Damha II Quadra A2, RESIDENCIAL E COMERCIAL DAMHA, CIDADE OCIDENTAL",,lote,168000.0,400.0,,,,venda,-15.8159157,-48.064199
7092,"QNL 15 Bloco F, TAGUATINGA NORTE, TAGUATINGA",,casa,599999.0,198.0,4.0,,2.0,venda,-15.8237538,-48.0881163
13362,"Alphaville Residencial 1 Quadra AC, ALPHAVILLE BRASILIA, ALPHAVILLE",,lote,319440.0,484.0,,,,venda,-15.7975154,-47.89188739999999
9751,"QNJ 18, TAGUATINGA NORTE, TAGUATINGA",,casa,480000.0,135.0,3.0,,3.0,venda,-15.8016557,-48.0586873
2981,"QNH 11, TAGUATINGA NORTE, TAGUATINGA",,apartamento,265000.0,50.0,2.0,,1.0,venda,-15.8065248,-48.0833011
14664,"Quadra B, QUINTAS ITAPUA, CIDADE OCIDENTAL",,rural,800000.0,,5.0,,2.0,venda,-15.7083875,-47.9145816
5730,"QNM 17 Conjunto F, CEILANDIA SUL, CEILANDIA",,casa,699999.0,250.0,5.0,,3.0,venda,-15.8150449,-48.0995247
1304,"Chacará 126, COLONIA AGRICOLA SAMAMBAIA, VICENTE PIRES",,apartamento,230000.0,80.0,3.0,,1.0,venda,-15.8087546,-48.0557749
382,"QN 414 Conjunto C, SAMAMBAIA NORTE, SAMAMBAIA",,apartamento,140000.0,28.0,1.0,,1.0,venda,-15.854349,-48.0727382
7961,"Quadra 13 Conjunto B, SOBRADINHO, SOBRADINHO",,casa,690000.0,286.0,3.0,,2.0,venda,-15.6473333,-47.7834119
11910,"Quadra 1 Bloco F, JARDIM BOTANICO, BRASILIA",,lote,940000.0,800.0,,,,venda,-15.7901389,-47.883813
347,"QR 104 Conjunto 10, SAMAMBAIA SUL, SAMAMBAIA",,apartamento,393289.0,63.0,3.0,,1.0,venda,-15.8744553,-48.082449
7615,"Quadra 68, JARDIM AMERICA IV, AGUAS LINDAS DE GOIAS",,casa,165000.0,140.0,3.0,,1.0,venda,-15.7687715,-48.2716782
8680,"QNL 1 Conjunto A, TAGUATINGA NORTE, TAGUATINGA",,casa,789000.0,200.0,3.0,,3.0,venda,-15.8016557,-48.0586873
9914,"QMS 7, SETOR DE MANSOES DE SOBRADINHO, SOBRADINHO",,casa,590000.0,200.0,3.0,,,venda,-15.6281326,-47.8313084
475,"SQSW 102, SUDOESTE, BRASILIA",,apartamento,990000.0,69.0,2.0,,1.0,venda,-15.8016176,-47.9224387
4554,"QC 9 Rua F, JARDINS MANGUEIRAL, BRASILIA",,casa,525000.0,90.0,3.0,,2.0,venda,-15.8889817,-47.8081708
6818,"PRACA NIRSON CARNEIRO LOBO, CENTRO, LUZIANIA",,casa,168000.0,73.0,2.0,,1.0,venda,-16.2555519,-47.95550660000001
3981,"Região dos Lagos, CONDOMINIO RK, SOBRADINHO",,casa,890000.0,432.0,7.0,,4.0,venda,-15.6920212,-47.82577029999999
12831,"Quadra 38, SETOR LESTE, GAMA",,lote,350000.0,275.0,,,,venda,-16.0233401,-48.0537612
12130,"Quadra 37, SETOR DE CHACARAS ANHANGUERA B, VALPARAISO DE GOIAS",,lote,180000.0,198.0,,,,venda,-16.0733886,-47.9744272
323,"Rua DFL, VILA PLANALTO, BRASILIA",,apartamento,750000.0,100.0,3.0,,1.0,venda,-15.7927536,-47.8513416
5427,"QNO 1 Conjunto B, CEILANDIA NORTE, CEILANDIA",,casa,350000.0,147.0,2.0,,2.0,venda,-15.7986109,-48.1219971
5130,"QNM 19 Conjunto N, CEILANDIA SUL, CEILANDIA",,casa,380000.0,250.0,4.0,,2.0,venda,-15.8213829,-48.0955819
15058,"Quadra 10, JARDIM MARIA MADALENA, AGUAS LINDAS DE GOIAS",,rural,145000.0,,,,,venda,-15.8423133,-47.7965187
8077,"Rua 10 Chacará 165, VICENTE PIRES, VICENTE PIRES",,casa,590000.0,200.0,3.0,,4.0,venda,-15.7988703,-48.0327955
2755,"Quadra QI 01, CIDADE JARDINS, VALPARAISO DE GOIAS",,apartamento,140000.0,70.0,2.0,,1.0,venda,-16.056114,-47.980669
13984,"Residencial Itaipú Quadra 80, JARDIM BOTANICO, BRASILIA",,lote,150000.0,240.0,,,,venda,-15.8612172,-47.8286874
5759,"QNO 19 Conjunto 38, CEILANDIA NORTE, CEILANDIA",,casa,220000.0,126.0,3.0,,1.0,venda,-15.7919866,-48.1361048
13424,"Alphaville Residencial 2 Quadra B , ALPHAVILLE BRASILIA, ALPHAVILLE",,lote,280000.0,452.0,,,,venda,-15.7079472,-47.9133088
8146,"Quadra 37 Conjunto B, SETOR CENTRAL, GAMA",,casa,680000.0,200.0,4.0,,3.0,venda,-16.0251404,-48.05912379999999
972,"SHCES Quadra 403 Bloco H, NOVO, CRUZEIRO",,apartamento,599000.0,65.0,3.0,,,venda,-15.7993942,-47.942955
3077,"Quadra 12 Conjunto I, JARDIM BOTANICO, BRASILIA",,apartamento,920000.0,125.0,4.0,,2.0,venda,-15.8825566,-47.7990861
6921,"Área Especial 02, SETOR SUL, GAMA",,casa,470000.0,250.0,3.0,,6.0,venda,-16.0294552,-48.0729113
4404,"QC 7, JARDINS MANGUEIRAL, BRASILIA",,casa,520000.0,67.0,3.0,,2.0,venda,-15.6514819,-47.7922516
4689,"Praça 210 B QS 07, AREAL, AGUAS CLARAS",,casa,680000.0,199.0,4.0,,3.0,venda,-15.8527548,-48.03221019999999
10093,"QR 2 Conjunto E, CANDANGOLANDIA, CANDANGOLANDIA",,casa,460000.0,120.0,3.0,,2.0,venda,-15.8522809,-47.9498908
6322,"QR 512 Conjunto 3, SAMAMBAIA SUL, SAMAMBAIA",,casa,269900.0,135.0,3.0,,2.0,venda,-15.8806167,-48.0693871
14601,"Rua VALERIANO DE CASTRO, CENTRO, FORMOSA",,rural,120000.0,,,,,venda,-15.532358,-47.3346447
7016,"Quadra A, MANSOES SULESTE, CIDADE OCIDENTAL",,casa,750000.0,300.0,3.0,,,venda,-15.7975154,-47.89188739999999
1202,"QS 305 Conjunto 9, SAMAMBAIA SUL, SAMAMBAIA",,apartamento,165000.0,33.0,1.0,,,venda,-15.8851933,-48.0953929
2728,"Condomínio Petropolis, SOBRADINHO, SOBRADINHO",,apartamento,150000.0,66.0,2.0,,,venda,-15.6511311,-47.8414794
10472,"QMS 16, SETOR DE MANSOES DE SOBRADINHO, SOBRADINHO",,casa,350000.0,180.0,3.0,,3.0,venda,-15.6282161,-47.83893639999999
14826,"Rua DONA GUIOMAR RIBEIRO, JARDIM DO INGA, LUZIANIA",,rural,200000.0,,,,,venda,-16.1450897,-47.9525623
7303,"QR 100, SANTA MARIA, SANTA MARIA",,casa,340000.0,180.0,4.0,,3.0,venda,-16.0453643,-48.0379764
37,"QI 23 Lote 5GUARA II, GUARA",,apartamento,961338.0,71.0,2.0,,,venda,-15.8378291,-47.9868412
15173,"QS 614, SAMAMBAIA NORTE, SAMAMBAIA",,sala,241475.0,37.0,,,,venda,-15.8532036,-48.0729384
12961,"SMA Conjunto C, AREA ALFA, GAMA",,lote,800000.0,600.0,,,,venda,-15.9991883,-47.9785401
6963,"Chacará 117, COLONIA AGRICOLA SAMAMBAIA, VICENTE PIRES",,casa,695000.0,180.0,3.0,,2.0,venda,-15.8215949,-48.0409558
6836,"QE 44 Conjunto H, GUARA II, GUARA",,casa,420000.0,196.0,4.0,,,venda,-15.8500453,-47.9634582
10664,"Quadra 34, SETOR LESTE, GAMA",,casa,550000.0,200.0,3.0,,4.0,venda,-16.0233401,-48.0537612
11933,"QS 14 Bloco C, RIACHO FUNDO II, RIACHO FUNDO",,lote,225000.0,105.0,,,,venda,-15.9446646,-48.0352324
6914,"Quadra 305, RECANTO DAS EMAS, RECANTO DAS EMAS",,casa,300000.0,300.0,7.0,,,venda,-15.91404,-48.09704
15106,"SMHN Quadra 2 Bloco C, ASA NORTE, BRASILIA",,sala,370000.0,33.0,,,,venda,-15.7839863,-47.8853207
5426,"SHA Conjunto 5 Chacará 96, ARNIQUEIRA, AGUAS CLARAS",,casa,680000.0,160.0,3.0,,2.0,venda,-15.7898724,-48.0149188
11220,"QMS 4, SETOR DE MANSOES DE SOBRADINHO, SOBRADINHO",,casa,550000.0,156.0,3.0,,2.0,venda,-15.6290957,-47.835567
10851,"Quadra 29, PARANOA, PARANOA",,casa,220000.0,128.0,3.0,,,venda,-15.7649105,-47.7839207
11663,"Rua SUCUPIRA, PONTE ALTA, GAMA",,casa,799000.0,201.0,3.0,,6.0,venda,-15.9559877,-48.0440759
3091,"QNL 13, TAGUATINGA NORTE, TAGUATINGA",,apartamento,295000.0,84.0,3.0,,1.0,venda,-15.8261746,-48.0873028
12439,"QE 50 Conjunto D, GUARA II, GUARA",,lote,490000.0,194.0,,,,venda,-15.8537733,-47.9694022
1289,"QS 21, RIACHO FUNDO II, RIACHO FUNDO",,apartamento,230000.0,68.0,3.0,,1.0,venda,-15.9536497,-48.0295424
3032,"SETOR DE MANSOES IAPI, GUARA II, GUARA",,apartamento,290000.0,56.0,2.0,,1.0,venda,-15.8575784,-47.9715386
8426,"Quadra 601 Conjunto 11, RECANTO DAS EMAS, RECANTO DAS EMAS",,casa,185000.0,88.0,3.0,,2.0,venda,-15.9146093,-48.0525123
2978,"SHCES Quadra 707 Bloco A, NOVO, CRUZEIRO",,apartamento,675000.0,63.0,3.0,,,venda,-15.7957424,-47.9393369
2401,"QMS 47, SETOR DE MANSOES DE SOBRADINHO, SOBRADINHO",,apartamento,170000.0,52.0,2.0,,1.0,venda,-15.6299829,-47.8304911
13864,"Zona Rural, ZONA RURAL, SOBRADINHO",,lote,170000.0,730.0,,,,venda,-15.8372013,-48.0258046
14747,"SANTO ANTONIO DO DESCOBERTO, SANTO ANTONIO DO DESCOBERTO, SANTO ANTONIO DO DESCOBERTO",,rural,350000.0,,,,,venda,-15.94950329385827,-48.23444277617188
7885,"QNN 24 Conjunto F, CEILANDIA SUL, CEILANDIA",,casa,430000.0,288.0,5.0,,3.0,venda,-15.8385623,-48.1051656
4401,"Quadra 9 Conjunto D, SOBRADINHO, SOBRADINHO",,casa,760000.0,350.0,5.0,,3.0,venda,-15.708703,-47.91437519999999
1747,"SQSW 102 Bloco C, SUDOESTE, BRASILIA",,apartamento,980000.0,70.0,2.0,,1.0,venda,-15.8008956,-47.9220635
9186,"QR 405 Conjunto 11, SAMAMBAIA NORTE, SAMAMBAIA",,casa,190000.0,120.0,5.0,,2.0,venda,-15.8737571,-48.0995161
7407,"Quadra 11, SOBRADINHO, SOBRADINHO",,casa,950000.0,396.0,4.0,,2.0,venda,-15.6428878,-47.7922036
10096,"QNM 42 Conjunto F, TAGUATINGA NORTE, TAGUATINGA",,casa,770000.0,280.0,5.0,,6.0,venda,-15.7922584,-48.1087445
12736,"Rua 10 Chacará 149, VILA SAO JOSE, TAGUATINGA",,lote,500000.0,327.0,,,,venda,-15.7949118,-48.0367338
8609,"QR 421 Conjunto 13, SAMAMBAIA NORTE, SAMAMBAIA",,casa,299000.0,120.0,3.0,,1.0,venda,-15.8834616,-48.1229998
4744,"QNE 32, TAGUATINGA NORTE, TAGUATINGA",,casa,699990.0,155.0,3.0,,5.0,venda,-15.8073385,-48.068777
6811,"QR 1 A Conjunto S, CANDANGOLANDIA, CANDANGOLANDIA",,casa,560000.0,50.0,2.0,,3.0,venda,-15.8585376,-47.9532868
6187,"QSF 12, TAGUATINGA SUL, TAGUATINGA",,casa,990000.0,251.0,6.0,,5.0,venda,-15.865477,-48.0383078
10063,"Quadra 2 Conjunto C 4, SOBRADINHO, SOBRADINHO",,casa,510000.0,150.0,4.0,,,venda,-15.708703,-47.91437519999999
12110,"Quadra 74, RESIDENCIAL VILLA SUICA, CIDADE OCIDENTAL",,lote,100000.0,250.0,,,,venda,-15.7081516,-47.9146947
4709,"SHA Conjunto 6 Chacará 18G, ARNIQUEIRA, AGUAS CLARAS",,casa,750000.0,220.0,2.0,,2.0,venda,-15.8550321,-48.0300226
2508,"QN 108 Conjunto 2, SAMAMBAIA SUL, SAMAMBAIA",,apartamento,257000.0,46.0,2.0,,1.0,venda,-15.8706514,-48.0766312
13163,"QNC 8, TAGUATINGA NORTE, TAGUATINGA",,lote,450000.0,350.0,,,,venda,-15.8260765,-48.0640504
8458,"QS 10, AREAL, AGUAS CLARAS",,casa,420000.0,133.0,2.0,,2.0,venda,-15.8680098,-48.0220058
8482,"Rua 12, METROPOLITANA, NUCLEO BANDEIRANTE",,casa,950000.0,250.0,3.0,,2.0,venda,-15.8789549,-47.9739748
211,"QNO 12 Área Especial C, CEILANDIA NORTE, CEILANDIA",,apartamento,275000.0,50.0,2.0,,1.0,venda,-15.820354,-48.1229297
13383,"Travessa Santuário, JARDIM BOTANICO, BRASILIA",,lote,520000.0,2000.0,,,,venda,-15.7562043,-47.8867722
1951,"Quadra 3 Conjunto 3, PARANOA PARQUE, PARANOA",,apartamento,115000.0,46.0,2.0,,1.0,venda,-15.7667133,-47.7886498
4547,"QSE 9, TAGUATINGA SUL, TAGUATINGA",,casa,950000.0,444.0,4.0,,8.0,venda,-15.8587015,-48.04161269999999
652,"SMAS Trecho 3 Lote 7, PARK SUL, BRASILIA",,apartamento,827000.0,57.0,2.0,,1.0,venda,-15.8365664,-47.9483973
2207,"QA 17, MANSOES OLINDA, AGUAS LINDAS DE GOIAS",,apartamento,160000.0,46.0,2.0,,1.0,venda,-15.7305148,-48.2779307
4631,"QR 402 Conjunto 4, SAMAMBAIA NORTE, SAMAMBAIA",,casa,315000.0,105.0,2.0,,3.0,venda,-15.8684675,-48.08872940000001
2616,"QR 108 Conjunto 6, SAMAMBAIA SUL, SAMAMBAIA",,apartamento,265000.0,55.0,2.0,,1.0,venda,-15.8715528,-48.0763994
1397,"QR 508, SAMAMBAIA SUL, SAMAMBAIA",,apartamento,495000.0,198.0,5.0,,5.0,venda,-15.8822569,-48.0737471
10581,"QNO 16 Conjunto 37, CEILANDIA NORTE, CEILANDIA",,casa,299000.0,126.0,4.0,,2.0,venda,-15.8028386,-48.13696969999999
8272,"QR 208 Conjunto 13, SAMAMBAIA NORTE, SAMAMBAIA",,casa,380000.0,134.0,3.0,,3.0,venda,-15.8689358,-48.0775574
11643,"Quadra 13, SERRA AZUL, SOBRADINHO",,casa,720000.0,145.0,3.0,,,venda,-15.6455185,-47.784307
1671,"Rua 7, GUARA II, GUARA",,apartamento,183000.0,48.0,2.0,,,venda,-21.5804613,-45.4546111
2321,"Rua MINAS GERAIS, CHACARAS ANHANGUERA, VALPARAISO DE GOIAS",,apartamento,105000.0,45.0,2.0,,,venda,-15.826691,-47.92182039999999
9675,"Quadra 1 Conjunto 10, SETOR LESTE, VILA ESTRUTURAL",,casa,200000.0,97.0,3.0,,3.0,venda,-15.708703,-47.91437519999999
8951,"QNL 8 Bloco I, TAGUATINGA NORTE, TAGUATINGA",,casa,460000.0,200.0,3.0,,3.0,venda,-15.8016557,-48.0586873
11079,"QSB 9, TAGUATINGA SUL, TAGUATINGA",,casa,780000.0,350.0,5.0,,5.0,venda,-15.8396165,-48.0558741
1953,"QMS 51A Bloco A, SETOR DE MANSOES DE SOBRADINHO, SOBRADINHO",,apartamento,170000.0,60.0,3.0,,1.0,venda,-15.6516978,-47.7575502
7882,"QND 48, TAGUATINGA NORTE, TAGUATINGA",,casa,680000.0,239.0,3.0,,4.0,venda,-15.804579,-48.0661739
10033,"QNR 3, CEILANDIA NORTE, CEILANDIA",,casa,127000.0,150.0,2.0,,3.0,venda,-15.8051898,-48.11841949999999
2938,"Chacará 129, COLONIA AGRICOLA SAMAMBAIA, VICENTE PIRES",,apartamento,180000.0,48.0,2.0,,,venda,-15.8181346,-48.03781799999999
11915,"Residencial 1 Quadra F, ALPHAVILLE BRASILIA, ALPHAVILLE",,lote,280000.0,560.0,,,,venda,-15.709241,-47.9163666
12658,"Alphaville Residencial 1 Quadra AC, ALPHAVILLE BRASILIA, ALPHAVILLE",,lote,289000.0,560.0,1.0,,1.0,venda,-15.7975154,-47.89188739999999
6179,"Conjunto E, CONDOMINIO VALE DOS PINHEIROS, SOBRADINHO",,casa,260000.0,160.0,3.0,,3.0,venda,-15.6194716,-47.82311079999999
11684,"Agrícola Águas Claras Chacará 25A, GUARA I, GUARA",,casa,650000.0,200.0,3.0,,3.0,venda,-15.8553808,-48.0300404
13177,"Alphaville Residencial 1 Quadra T , ALPHAVILLE BRASILIA, ALPHAVILLE",,lote,300000.0,549.0,,,,venda,-15.7975154,-47.89188739999999
485,"QN 502, SAMAMBAIA SUL, SAMAMBAIA",,apartamento,240000.0,50.0,2.0,,1.0,venda,-15.8833201,-48.0838659
4375,"QNM 22 Conjunto D, CEILANDIA NORTE, CEILANDIA",,casa,690000.0,300.0,4.0,,4.0,venda,-15.8050425,-48.10891960000001
4706,"Quadra 63, RESIDENCIAL VILLA SUICA, CIDADE OCIDENTAL",,casa,700000.0,265.0,5.0,,4.0,venda,-15.7081516,-47.9146947
899,"QR 406 Conjunto 21 A, SAMAMBAIA NORTE, SAMAMBAIA",,apartamento,289000.0,60.0,3.0,,1.0,venda,-15.8626896,-48.0849365
1733,"SCRN 716 Bloco D, ASA NORTE, BRASILIA",,apartamento,250000.0,33.0,1.0,,,venda,-15.7390814,-47.9018207
7900,"QR 304 Conjunto 4, SAMAMBAIA SUL, SAMAMBAIA",,casa,200000.0,200.0,3.0,,2.0,venda,-15.8786164,-48.0818819
2614,"Avenida Central Blocos 1420/1550, NUCLEO BANDEIRANTE, NUCLEO BANDEIRANTE",,apartamento,295000.0,56.0,3.0,,,venda,-15.8705378,-47.9686399
5835,"Quadra 13 Conjunto F, ARAPOANGA, PLANALTINA",,casa,380000.0,100.0,2.0,,2.0,venda,-15.7169928,-47.9403981
11475,"Condomínio Boa Sorte, SETOR HABITACIONAL CONTAGEM, SOBRADINHO",,casa,799000.0,166.0,2.0,,3.0,venda,-15.6525166,-47.842495
4640,"Condomínio Ouro Vermelho II, JARDIM BOTANICO, BRASILIA",,casa,800000.0,380.0,3.0,,3.0,venda,-15.8829437,-47.7649921
10946,"QNE 33, TAGUATINGA NORTE, TAGUATINGA",,casa,800000.0,340.0,3.0,,,venda,-15.8016557,-48.0586873
10849,"QNG 37, TAGUATINGA NORTE, TAGUATINGA",,casa,585000.0,360.0,4.0,,3.0,venda,-15.7976104,-48.0683735
8730,"QR 514 Conjunto 10, SAMAMBAIA SUL, SAMAMBAIA",,casa,245000.0,84.0,3.0,,2.0,venda,-15.8802573,-48.0651453
2641,"CLSW 103 Bloco C, SUDOESTE, BRASILIA",,kitnet,330000.0,40.0,1.0,,,venda,-15.8014222,-47.9259556
1251,"Quadra 2 Conjunto D 15 Bl A, SOBRADINHO, SOBRADINHO",,apartamento,339000.0,55.0,2.0,,1.0,venda,-15.7079472,-47.9133088
7291,"Quadra 2 Conjunto B 5, SOBRADINHO, SOBRADINHO",,casa,630000.0,243.0,3.0,,3.0,venda,-15.708703,-47.91437519999999
5827,"QR 511 Conjunto 14, SAMAMBAIA SUL, SAMAMBAIA",,casa,200000.0,112.0,3.0,,2.0,venda,-15.8909277,-48.1022658
2436,"SQSW 304 Bloco F, SUDOESTE, BRASILIA",,apartamento,900000.0,79.0,2.0,,1.0,venda,-15.8010596,-47.9285669
7259,"QNM 17 Conjunto F, CEILANDIA SUL, CEILANDIA",,casa,830000.0,222.0,3.0,,3.0,venda,-15.8150449,-48.0995247
7855,"Quadra 3 Conjunto 24, SETOR LESTE, VILA ESTRUTURAL",,casa,250000.0,100.0,4.0,,2.0,venda,-15.7086963,-47.9143699
15158,"Avenida Pau BrasilNORTE, AGUAS CLARAS",,sala,488565.0,52.0,,,,venda,-15.8424797,-48.0277506
13581,"Rua 12 Chacará 151/1, VICENTE PIRES, VICENTE PIRES",,lote,585000.0,465.0,,,,venda,-15.7916707,-48.0385459
4863,"QE 19 Conjunto E, GUARA II, GUARA",,casa,990000.0,200.0,3.0,,3.0,venda,-15.8374053,-47.9711775
5101,"Condomínio Ouro Vermelho II, JARDIM BOTANICO, BRASILIA",,casa,690000.0,346.0,2.0,,2.0,venda,-15.8829437,-47.7649921
15206,"SMDB Conjunto 12 Bloco C, LAGO SUL, BRASILIA",,sala,250000.0,30.0,,,,venda,-15.8618351,-47.8346572
12729,"Núcleo Rural Incra 7, BRAZLANDIA, BRAZLANDIA",,lote,489990.0,10000.0,,,,venda,-15.60842,-48.07456
2304,"QNL 19 Bloco A, TAGUATINGA NORTE, TAGUATINGA",,apartamento,220000.0,63.0,2.0,,1.0,venda,-15.8016557,-48.0586873
5724,"QC 9 Rua B, JARDINS MANGUEIRAL, BRASILIA",,casa,580000.0,68.0,3.0,,2.0,venda,-15.7975154,-47.89188739999999
13064,"QN 425 Conjunto B, SAMAMBAIA NORTE, SAMAMBAIA",,lote,499900.0,607.0,,,,venda,-15.8849925,-48.1303518
6609,"QR 506, SAMAMBAIA SUL, SAMAMBAIA",,casa,499000.0,196.0,5.0,,6.0,venda,-15.8829776,-48.0758278
583,"SCRN 704/705 Bloco B, ASA NORTE, BRASILIA",,apartamento,315000.0,27.0,1.0,,1.0,venda,-15.7753223,-47.889131
4853,"QS 7 Rua 640, AREAL, AGUAS CLARAS",,casa,700000.0,160.0,2.0,,4.0,venda,-15.8647996,-48.0276174
14960,"Quadra 9, COLONIA AGRICOLA ALEXANDRE GUSMAO, BRAZLANDIA",,rural,700000.0,,5.0,,,venda,-15.7368495,-48.1584866
719,"SQS 414 Bloco J, ASA SUL, BRASILIA",,apartamento,780000.0,62.0,3.0,,,venda,-15.8340567,-47.9146297
5156,"QR 319, SAMAMBAIA SUL, SAMAMBAIA",,casa,385000.0,130.0,5.0,,4.0,venda,-15.8942528,-48.115129
15182,"SQB 2, GUARA I, GUARA",,sala,185000.0,24.0,,,,venda,-15.8146056,-47.9733619
